,Video,Start,End,ValenceStart,ValenceEnd,ArousalStart,ArousalEnd,gsrStart,gsrEnd,sktStart,sktEnd,bvpStart,bvpEnd,rspStart,rspEnd,emg_zygoStart,emg_zygoEnd,emg_coruStart,emg_coruEnd,emg_trapStart,emg_trapEnd,user,Probe
3075,4,1502919,1507919,5.078,5.061,2.655,2.572,22.54,22.433,29.691,29.715,35.499,36.284,41.868,42.062,94.763,168.439,20.06,21.005,10.286,7.575,7,0
3076,4,1611657,1616657,5.0,5.0,5.0,5.0,25.15,25.524,30.417,30.462,33.727,35.935,33.069,32.982,5.358,7.329,8.931,5.974,6.96,6.056,11,0
3077,4,1616657,1621657,5.0,4.726,5.0,5.171,25.524,25.024,30.462,30.487,35.935,35.954,32.982,32.914,7.329,5.235,5.974,6.179,6.056,7.863,11,0
3078,4,1621657,1626658,4.726,4.338,5.171,5.24,25.024,24.842,30.487,30.536,35.954,37.136,32.914,33.292,5.235,4.537,6.179,6.837,7.863,6.056,11,0
3079,4,1626658,1631657,4.338,4.776,5.24,3.896,24.842,24.665,30.536,30.571,37.136,39.654,33.292,33.321,4.537,5.03,6.837,7.042,6.056,6.343,11,0
3080,4,1631657,1636658,4.776,4.83,3.896,3.844,24.665,24.511,30.571,30.564,39.654,38.502,33.321,32.818,5.03,4.619,7.042,6.467,6.343,5.81,11,0
3081,4,1636658,1641658,4.83,5.053,3.844,4.111,24.511,24.365,30.564,30.588,38.502,35.247,32.818,33.902,4.619,4.578,6.467,7.206,5.81,6.138,11,0
3082,4,1641658,1646659,5.053,5.253,4.111,4.095,24.365,24.192,30.588,30.613,35.247,34.782,33.902,33.118,4.578,6.467,7.206,6.015,6.138,8.808,11,1
3083,4,1646659,1651658,5.253,5.351,4.095,4.238,24.192,24.385,30.613,30.634,34.782,37.223,33.118,34.144,6.467,7.001,6.015,6.056,8.808,6.097,11,0
3084,4,1651658,1656659,5.351,5.4,4.238,4.147,24.385,24.413,30.634,30.666,37.223,36.003,34.144,32.914,7.001,6.672,6.056,6.097,6.097,6.262,11,0
3085,4,1656659,1661659,5.4,5.67,4.147,3.965,24.413,24.275,30.666,30.704,36.003,36.584,32.914,33.466,6.672,5.933,6.097,6.015,6.262,12.832,11,0
3086,4,1661659,1666659,5.67,5.728,3.965,3.711,24.275,24.105,30.704,30.715,36.584,34.734,33.466,32.798,5.933,8.233,6.015,5.851,12.832,7.001,11,0
3087,4,1666659,1671659,5.728,5.803,3.711,3.733,24.105,23.932,30.715,30.729,34.734,40.749,32.798,33.331,8.233,6.138,5.851,6.179,7.001,6.179,11,0
3088,4,1671659,1676660,5.803,5.789,3.733,4.197,23.932,23.75,30.729,30.753,40.749,38.289,33.331,32.856,6.138,5.194,6.179,6.96,6.179,6.015,11,0
3089,4,1676660,1681660,5.789,5.85,4.197,4.156,23.75,23.652,30.753,30.774,38.289,34.695,32.856,33.524,5.194,5.317,6.96,6.385,6.015,11.066,11,0
3090,4,1681660,1686660,5.85,5.822,4.156,3.768,23.652,23.522,30.774,30.781,34.695,36.061,33.524,33.021,5.317,4.906,6.385,6.837,11.066,6.015,11,1
3091,4,1686660,1691660,5.822,5.526,3.768,3.682,23.522,23.38,30.781,30.802,36.061,36.342,33.021,33.098,4.906,4.66,6.837,7.288,6.015,6.138,11,0
3092,4,1691660,1696661,5.526,5.385,3.682,3.521,23.38,23.19,30.802,30.823,36.342,38.744,33.098,32.537,4.66,4.947,7.288,6.754,6.138,6.056,11,0
3093,4,1696661,1701660,5.385,5.382,3.521,3.499,23.19,24.05,30.823,30.848,38.744,34.23,32.537,32.701,4.947,10.45,6.754,6.056,6.056,8.849,11,0
3094,4,1701660,1706661,5.382,5.356,3.499,3.464,24.05,23.77,30.848,30.858,34.23,35.916,32.701,33.36,10.45,6.754,6.056,6.179,8.849,6.467,11,0
3095,4,1706661,1711661,5.356,5.555,3.464,3.464,23.77,23.612,30.858,30.879,35.916,36.167,33.36,32.537,6.754,6.837,6.179,5.974,6.467,6.385,11,0
3096,4,1711661,1716662,5.555,5.496,3.464,3.395,23.612,23.423,30.879,30.904,36.167,36.749,32.537,33.534,6.837,7.001,5.974,5.974,6.385,6.631,11,0
3097,4,1716662,1721661,5.496,5.12,3.395,3.372,23.423,23.147,30.904,30.921,36.749,36.138,33.534,32.44,7.001,5.563,5.974,6.343,6.631,6.96,11,0
3098,4,1721661,1726662,5.12,5.133,3.372,3.384,23.147,22.962,30.921,30.935,36.138,39.964,32.44,33.031,5.563,5.563,6.343,6.426,6.96,6.385,11,1
3099,4,1726662,1731662,5.133,5.235,3.384,3.568,22.962,22.879,30.935,30.949,39.964,36.623,33.031,32.566,5.563,5.399,6.426,6.672,6.385,6.138,11,0
3100,4,1731662,1736662,5.235,5.236,3.568,3.8,22.879,22.635,30.949,30.96,36.623,34.811,32.566,32.605,5.399,4.906,6.672,6.672,6.138,6.179,11,0
3101,4,1736662,1741662,5.236,5.24,3.8,3.846,22.635,22.5,30.96,30.967,34.811,38.589,32.605,33.06,4.906,4.988,6.672,6.672,6.179,6.22,11,0
3102,4,1741662,1746663,5.24,5.24,3.846,4.14,22.5,22.311,30.967,30.992,38.589,36.381,33.06,33.253,4.988,4.906,6.672,7.37,6.22,6.672,11,0
3103,4,1746663,1751663,5.24,5.19,4.14,3.707,22.311,22.236,30.992,30.995,36.381,34.995,33.253,33.36,4.906,4.66,7.37,6.713,6.672,7.288,11,0
3104,4,1751663,1756663,5.19,5.19,3.707,3.742,22.236,22.071,30.995,30.999,34.995,36.991,33.36,32.682,4.66,4.742,6.713,6.795,7.288,5.974,11,0
3105,4,1756663,1761663,5.19,5.19,3.742,4.086,22.071,21.893,30.999,31.002,36.991,36.138,32.682,33.495,4.742,5.235,6.795,6.056,5.974,6.426,11,0
3106,4,1761663,1766664,5.19,5.19,4.086,3.839,21.893,21.708,31.002,31.013,36.138,38.744,33.495,33.253,5.235,5.235,6.056,6.713,6.426,6.22,11,0
3107,4,1766664,1771663,5.19,5.19,3.839,4.258,21.708,21.59,31.013,31.027,38.744,34.686,33.253,32.682,5.235,5.358,6.713,6.795,6.22,6.302,11,0
3108,4,1347888,1352887,5.0,5.0,5.0,5.0,13.535,14.186,28.432,28.418,35.518,37.504,27.184,27.039,5.604,5.604,5.892,5.81,5.07,5.194,1,1
3109,4,1352887,1357887,5.0,5.0,5.0,5.0,14.186,13.985,28.418,28.422,37.504,36.361,27.039,28.462,5.604,6.056,5.81,5.933,5.194,5.194,1,0
3110,4,1357887,1362887,5.0,6.777,5.0,4.707,13.985,13.949,28.422,28.397,36.361,36.545,28.462,27.552,6.056,5.974,5.933,6.056,5.194,5.194,1,0
3111,4,1362887,1367886,6.777,6.975,4.707,4.795,13.949,13.701,28.397,28.39,36.545,36.487,27.552,27.039,5.974,6.22,6.056,5.892,5.194,4.988,1,0
3112,4,1367886,1372886,6.975,6.975,4.795,4.764,13.701,13.448,28.39,28.38,36.487,36.177,27.039,27.165,6.22,6.713,5.892,6.59,4.988,5.112,1,0
3113,4,1372886,1377886,6.975,6.975,4.764,4.747,13.448,13.22,28.38,28.355,36.177,36.458,27.165,28.201,6.713,6.713,6.59,6.262,5.112,5.07,1,0
3114,4,1377886,1382886,6.975,7.26,4.747,4.24,13.22,13.034,28.355,28.348,36.458,36.458,28.201,27.204,6.713,7.37,6.262,7.001,5.07,5.112,1,0
3115,4,1382886,1387885,7.26,7.384,4.24,4.014,13.034,12.794,28.348,28.341,36.458,36.216,27.204,27.049,7.37,6.754,7.001,7.206,5.112,5.03,1,0
3116,4,1387885,1392885,7.384,7.914,4.014,4.513,12.794,12.632,28.341,28.352,36.216,36.816,27.049,27.068,6.754,6.59,7.206,6.015,5.03,5.153,1,1
3117,4,1392885,1397885,7.914,7.572,4.513,4.622,12.632,12.443,28.352,28.32,36.816,36.72,27.068,27.194,6.59,6.713,6.015,5.687,5.153,4.988,1,0
3118,4,1397885,1402884,7.572,7.505,4.622,5.046,12.443,12.222,28.32,28.303,36.72,35.393,27.194,27.175,6.713,6.426,5.687,5.768,4.988,5.07,1,0
3119,4,1402884,1407884,7.505,7.505,5.046,5.098,12.222,12.08,28.303,28.31,35.393,36.119,27.175,27.475,6.426,6.795,5.768,5.851,5.07,5.317,1,0
3120,4,1407884,1412884,7.505,7.505,5.098,5.181,12.08,11.887,28.31,28.296,36.119,35.819,27.475,27.775,6.795,7.411,5.851,5.768,5.317,5.03,1,0
3121,4,1412884,1417884,7.505,7.505,5.181,5.201,11.887,11.71,28.296,28.285,35.819,37.252,27.775,27.223,7.411,6.59,5.768,5.892,5.03,5.194,1,0
3122,4,1417884,1422883,7.505,7.509,5.201,5.018,11.71,11.517,28.285,28.264,37.252,37.368,27.223,27.552,6.59,5.81,5.892,5.645,5.194,5.03,1,0
3123,4,1422883,1427883,7.509,7.533,5.018,5.018,11.517,11.363,28.264,28.268,37.368,35.79,27.552,28.036,5.81,6.713,5.645,5.81,5.03,5.194,1,0
3124,4,1427883,1432883,7.533,7.539,5.018,5.025,11.363,11.233,28.268,28.261,35.79,36.293,28.036,27.291,6.713,6.302,5.81,6.302,5.194,5.153,1,0
3125,4,1432883,1437882,7.539,7.351,5.025,5.093,11.233,11.075,28.261,28.261,36.293,37.649,27.291,27.097,6.302,7.042,6.302,7.452,5.153,5.358,1,1
3126,4,1437882,1442882,7.351,7.351,5.093,5.108,11.075,10.878,28.261,28.236,37.649,37.853,27.097,28.326,7.042,6.549,7.452,6.097,5.358,5.153,1,0
3127,4,1442882,1447882,7.351,7.04,5.108,5.112,10.878,10.736,28.236,28.233,37.853,35.625,28.326,27.475,6.549,7.617,6.097,6.754,5.153,5.153,1,0
3128,4,1447882,1452882,7.04,6.792,5.112,4.392,10.736,10.555,28.233,28.218,35.625,35.751,27.475,27.378,7.617,6.837,6.754,6.138,5.153,5.153,1,0
3129,4,1452882,1457881,6.792,6.792,4.392,4.326,10.555,10.397,28.218,28.201,35.751,35.48,27.378,27.339,6.837,7.329,6.138,6.138,5.153,5.194,1,0
3130,4,1457881,1462881,6.792,6.792,4.326,4.326,10.397,10.271,28.201,28.208,35.48,35.644,27.339,27.184,7.329,6.96,6.138,6.385,5.194,5.358,1,0
3131,4,1462881,1467881,6.792,6.94,4.326,4.598,10.271,10.121,28.208,28.176,35.644,35.179,27.184,27.02,6.96,7.042,6.385,6.508,5.358,5.112,1,0
3132,4,1467881,1472880,6.94,6.94,4.598,4.598,10.121,9.979,28.176,28.176,35.179,37.504,27.02,27.136,7.042,7.083,6.508,6.467,5.112,5.153,1,0
3133,4,1472880,1477880,6.94,6.94,4.598,4.598,9.979,9.802,28.176,28.173,37.504,36.061,27.136,27.087,7.083,6.795,6.467,6.672,5.153,5.194,1,0
3134,4,1477880,1482880,6.94,6.94,4.598,4.648,9.802,9.727,28.173,28.159,36.061,38.773,27.087,27.126,6.795,7.042,6.672,6.754,5.194,5.03,1,0
3135,4,1482880,1487880,6.94,6.552,4.648,4.341,9.727,9.608,28.159,28.152,38.773,35.276,27.126,27.078,7.042,7.37,6.754,6.426,5.03,5.07,1,0
3136,4,1487880,1492879,6.552,6.035,4.341,4.013,9.608,9.466,28.152,28.141,35.276,37.63,27.078,27.223,7.37,7.124,6.426,6.343,5.07,5.07,1,0
3137,4,1492879,1497879,6.035,5.919,4.013,3.947,9.466,9.348,28.141,28.124,37.63,36.342,27.223,27.213,7.124,7.452,6.343,5.851,5.07,5.235,1,0
3138,4,1497879,1502879,5.919,5.759,3.947,3.816,9.348,9.222,28.124,28.113,36.342,37.436,27.213,27.233,7.452,7.288,5.851,7.124,5.235,5.03,1,0
3139,4,1502879,1507878,5.759,5.768,3.816,3.812,9.222,9.135,28.113,28.117,37.436,36.807,27.233,27.262,7.288,7.165,7.124,7.165,5.03,5.112,1,0
3140,4,757029,762029,5.033,5.004,4.034,3.862,32.195,31.801,26.441,26.448,35.528,35.557,33.369,32.914,5.604,5.03,6.795,6.795,26.262,33.572,10,0
3141,4,762029,767029,5.004,5.004,3.862,3.985,31.801,31.545,26.448,26.434,35.557,36.4,32.914,33.031,5.03,5.153,6.795,7.288,33.572,24.988,10,0
3142,4,767029,772028,5.004,4.993,3.985,4.02,31.545,31.174,26.434,26.42,36.4,36.874,33.031,34.095,5.153,5.07,7.288,7.288,24.988,62.278,10,0
3143,4,772028,777028,4.993,4.903,4.02,4.039,31.174,30.945,26.42,26.41,36.874,36.313,34.095,34.095,5.07,4.865,7.288,8.069,62.278,30.615,10,1
3144,4,777028,782028,4.903,4.826,4.039,4.062,30.945,30.599,26.41,26.41,36.313,36.855,34.095,34.299,4.865,4.947,8.069,8.849,30.615,23.14,10,0
3145,4,782028,787028,4.826,4.807,4.062,4.062,30.599,30.196,26.41,26.388,36.855,35.683,34.299,33.534,4.947,5.153,8.849,8.52,23.14,22.278,10,0
3146,4,787028,792027,4.807,4.782,4.062,4.062,30.196,29.881,26.388,26.392,35.683,36.623,33.534,33.331,5.153,5.153,8.52,8.15,22.278,19.527,10,0
3147,4,792027,797027,4.782,5.089,4.062,3.858,29.881,29.526,26.392,26.388,36.623,37.126,33.331,34.405,5.153,5.235,8.15,8.767,19.527,20.553,10,0
3148,4,797027,802027,5.089,5.003,3.858,3.569,29.526,29.12,26.388,26.378,37.126,36.555,34.405,33.379,5.235,4.988,8.767,9.588,20.553,21.785,10,0
3149,4,802027,807026,5.003,4.99,3.569,3.6,29.12,28.757,26.378,26.374,36.555,35.557,33.379,34.134,4.988,5.03,9.588,8.931,21.785,25.686,10,0
3150,4,807026,812026,4.99,4.968,3.6,3.663,28.757,28.328,26.374,26.378,35.557,37.301,34.134,33.495,5.03,4.988,8.931,8.561,25.686,24.578,10,0
3151,4,812026,817026,4.968,4.959,3.663,3.731,28.328,27.918,26.378,26.364,37.301,37.165,33.495,33.94,4.988,5.07,8.561,9.588,24.578,18.459,10,1
3152,4,817026,822026,4.959,4.951,3.731,3.751,27.918,27.444,26.364,26.36,37.165,36.138,33.94,34.802,5.07,5.235,9.588,9.136,18.459,22.155,10,0
3153,4,822026,827025,4.951,4.949,3.751,3.772,27.444,27.046,26.36,26.343,36.138,35.79,34.802,33.834,5.235,5.112,9.136,8.684,22.155,25.03,10,0
3154,4,827025,832025,4.949,4.949,3.772,3.782,27.046,26.62,26.343,26.346,35.79,36.816,33.834,33.592,5.112,5.07,8.684,9.752,25.03,16.816,10,0
3155,4,832025,837025,4.949,4.949,3.782,3.789,26.62,26.203,26.346,26.343,36.816,38.105,33.592,34.241,5.07,5.112,9.752,10.697,16.816,17.021,10,0
3156,4,837025,842024,4.949,4.949,3.789,3.794,26.203,25.793,26.343,26.343,38.105,35.906,34.241,34.599,5.112,4.947,10.697,10.861,17.021,26.015,10,0
3157,4,842024,847024,4.949,4.949,3.794,3.798,25.793,25.442,26.343,26.332,35.906,37.494,34.599,33.834,4.947,5.235,10.861,10.327,26.015,19.567,10,1
3158,4,847024,852024,4.949,4.949,3.798,3.818,25.442,25.051,26.332,26.322,37.494,34.889,33.834,33.669,5.235,5.563,10.327,11.231,19.567,18.171,10,0
3159,4,852024,857024,4.949,4.944,3.818,3.828,25.051,24.696,26.322,26.322,34.889,37.833,33.669,34.483,5.563,6.138,11.231,10.122,18.171,20.964,10,0
3160,4,857024,862023,4.944,4.943,3.828,3.828,24.696,24.397,26.322,26.332,37.833,38.327,34.483,34.066,6.138,5.563,10.122,10.286,20.964,17.35,10,0
3161,4,862023,867023,4.943,5.017,3.828,3.284,24.397,24.07,26.332,26.318,38.327,36.042,34.066,34.182,5.563,5.112,10.286,9.136,17.35,26.426,10,0
3162,4,867023,872023,5.017,5.002,3.284,3.297,24.07,23.809,26.318,26.315,36.042,37.62,34.182,34.26,5.112,5.07,9.136,10.327,26.426,17.884,10,0
3163,4,872023,877022,5.002,4.998,3.297,3.304,23.809,23.455,26.315,26.318,37.62,35.964,34.26,33.834,5.07,5.112,10.327,11.313,17.884,23.017,10,0
3164,4,877022,882022,4.998,4.994,3.304,3.304,23.455,23.131,26.318,26.297,35.964,35.974,33.834,34.434,5.112,5.276,11.313,10.04,23.017,15.255,10,0
3165,4,882022,887022,4.994,4.994,3.304,3.313,23.131,22.91,26.297,26.294,35.974,36.526,34.434,34.618,5.276,5.153,10.04,10.491,15.255,15.091,10,0
3166,4,887022,892022,4.994,4.99,3.313,3.332,22.91,22.67,26.294,26.301,36.526,35.509,34.618,34.182,5.153,5.153,10.491,9.916,15.091,16.159,10,0
3167,4,892022,897021,4.99,4.988,3.332,3.332,22.67,22.398,26.301,26.294,35.509,37.33,34.182,33.805,5.153,5.194,9.916,12.339,16.159,22.566,10,0
3168,4,897021,902021,4.988,4.984,3.332,3.332,22.398,22.067,26.294,26.297,37.33,39.131,33.805,34.715,5.194,5.153,12.339,11.518,22.566,22.853,10,0
3169,4,902021,907021,4.984,4.984,3.332,3.332,22.067,21.909,26.297,26.308,39.131,35.945,34.715,34.299,5.153,5.235,11.518,14.968,22.853,15.05,10,1
3170,4,907021,912020,4.984,4.984,3.332,3.335,21.909,21.653,26.308,26.325,35.945,39.877,34.299,33.979,5.235,5.481,14.968,13.695,15.05,16.077,10,0
3171,4,1352904,1357905,5.0,5.0,5.0,5.0,38.251,37.944,27.223,27.254,35.257,35.441,46.146,46.117,5.276,5.235,8.356,9.547,8.89,5.768,29,0
3172,4,1357905,1362904,5.0,5.0,5.0,5.0,37.944,37.786,27.254,27.314,35.441,36.206,46.117,46.059,5.235,5.563,9.547,9.177,5.768,5.81,29,0
3173,4,1362904,1367905,5.0,5.0,5.0,5.0,37.786,37.447,27.314,27.332,36.206,37.33,46.059,46.785,5.563,6.138,9.177,8.684,5.81,6.179,29,0
3174,4,1367905,1372905,5.0,5.558,5.0,4.497,37.447,38.082,27.332,27.36,37.33,35.305,46.785,45.565,6.138,5.563,8.684,8.233,6.179,6.138,29,0
3175,4,1372905,1377905,5.558,5.558,4.497,4.494,38.082,37.869,27.36,27.381,35.305,35.606,45.565,45.517,5.563,5.194,8.233,7.822,6.138,6.302,29,0
3176,4,1377905,1382905,5.558,5.441,4.494,4.597,37.869,37.522,27.381,27.391,35.606,35.683,45.517,46.301,5.194,5.153,7.822,8.438,6.302,5.974,29,0
3177,4,1382905,1387906,5.441,5.384,4.597,4.65,37.522,37.301,27.391,27.426,35.683,38.347,46.301,45.546,5.153,7.165,8.438,7.822,5.974,6.138,29,0
3178,4,1387906,1392906,5.384,5.256,4.65,4.893,37.301,37.096,27.426,27.433,38.347,35.296,45.546,45.624,7.165,5.481,7.822,8.109,6.138,6.179,29,0
3179,4,1392906,1397906,5.256,5.315,4.893,4.764,37.096,36.808,27.433,27.437,35.296,36.671,45.624,46.446,5.481,5.399,8.109,8.726,6.179,5.81,29,0
3180,4,1397906,1402906,5.315,5.334,4.764,4.867,36.808,36.615,27.437,27.447,36.671,38.134,46.446,45.546,5.399,5.317,8.726,7.124,5.81,5.645,29,0
3181,4,1402906,1407907,5.334,5.317,4.867,4.913,36.615,36.564,27.447,27.465,38.134,37.62,45.546,46.253,5.317,5.399,7.124,7.452,5.645,5.768,29,0
3182,4,1407907,1412906,5.317,5.212,4.913,5.0,36.564,36.315,27.465,27.486,37.62,35.218,46.253,45.643,5.399,5.317,7.452,7.411,5.768,7.986,29,0
3183,4,1412906,1417907,5.212,5.157,5.0,5.0,36.315,36.095,27.486,27.493,35.218,37.63,45.643,46.156,5.317,5.03,7.411,6.96,7.986,5.851,29,1
3184,4,1417907,1422907,5.157,5.0,5.0,5.0,36.095,35.791,27.493,27.517,37.63,39.131,46.156,45.749,5.03,5.235,6.96,6.877,5.851,5.933,29,0
3185,4,1422907,1427908,5.0,5.0,5.0,5.0,35.791,35.523,27.517,27.521,39.131,35.838,45.749,45.595,5.235,5.317,6.877,7.658,5.933,7.617,29,0
3186,4,1427908,1432907,5.0,5.0,5.0,5.0,35.523,35.286,27.521,27.556,35.838,37.523,45.595,46.35,5.317,5.153,7.658,7.411,7.617,5.727,29,0
3187,4,1432907,1437908,5.0,5.0,5.0,5.0,35.286,35.093,27.556,27.608,37.523,34.037,46.35,45.672,5.153,5.317,7.411,6.262,5.727,6.262,29,0
3188,4,1437908,1442908,5.0,5.0,5.0,5.0,35.093,34.793,27.608,27.658,34.037,37.194,45.672,46.427,5.317,5.153,6.262,6.837,6.262,5.933,29,0
3189,4,1442908,1447908,5.0,5.0,5.0,5.0,34.793,34.64,27.658,27.728,37.194,37.078,46.427,45.72,5.153,5.645,6.837,7.986,5.933,6.015,29,0
3190,4,1447908,1452908,5.0,5.0,5.0,5.0,34.64,34.399,27.728,27.763,37.078,35.673,45.72,46.04,5.645,5.276,7.986,8.15,6.015,6.426,29,0
3191,4,1452908,1457909,5.0,5.0,5.0,5.0,34.399,34.084,27.763,27.808,35.673,37.64,46.04,45.798,5.276,5.194,8.15,7.74,6.426,6.015,29,1
3192,4,1457909,1462909,5.0,5.0,5.0,5.0,34.084,33.922,27.808,27.847,37.64,34.385,45.798,45.827,5.194,5.481,7.74,8.069,6.015,7.494,29,0
3193,4,1462909,1467909,5.0,5.0,5.0,5.0,33.922,33.772,27.847,27.889,34.385,36.303,45.827,45.827,5.481,5.44,8.069,7.452,7.494,6.631,29,0
3194,4,1467909,1472909,5.0,5.0,5.0,5.0,33.772,33.591,27.889,27.906,36.303,38.182,45.827,45.653,5.44,5.194,7.452,5.81,6.631,6.508,29,0
3195,4,1472909,1477910,5.0,5.0,5.0,5.034,33.591,33.378,27.906,27.92,38.182,35.664,45.653,45.846,5.194,5.645,5.81,7.74,6.508,6.837,29,0
3196,4,1477910,1482909,5.0,5.0,5.034,5.042,33.378,33.181,27.92,27.942,35.664,35.693,45.846,45.682,5.645,5.522,7.74,7.411,6.837,7.658,29,0
3197,4,1482909,1487910,5.0,5.0,5.042,5.051,33.181,33.019,27.942,27.956,35.693,37.146,45.682,46.166,5.522,5.563,7.411,7.699,7.658,6.795,29,0
3198,4,1487910,1492910,5.0,5.0,5.051,5.056,33.019,32.798,27.956,27.98,37.146,39.315,46.166,45.73,5.563,5.44,7.699,7.575,6.795,6.795,29,0
3199,4,1492910,1497910,5.0,5.0,5.056,5.129,32.798,32.511,27.98,28.005,39.315,34.434,45.73,45.982,5.44,5.317,7.575,8.315,6.795,6.919,29,0
3200,4,1497910,1502910,5.0,5.0,5.129,5.129,32.511,32.27,28.005,28.022,34.434,35.325,45.982,45.759,5.317,5.317,8.315,7.74,6.919,6.22,29,0
3201,4,1502910,1507911,5.0,5.0,5.129,5.0,32.27,32.14,28.022,28.054,35.325,38.172,45.759,45.585,5.317,53.736,7.74,6.22,6.22,6.59,29,1
3202,4,1352921,1357921,5.0,5.69,4.919,2.823,34.119,33.595,30.872,30.83,35.732,35.286,38.703,36.844,5.645,5.768,7.781,10.327,30.286,17.637,8,1
3203,4,1357921,1362921,5.69,6.166,2.823,2.692,33.595,33.094,30.83,30.809,35.286,35.518,36.844,39.129,5.768,6.467,10.327,7.986,17.637,17.35,8,0
3204,4,1362921,1367922,6.166,6.12,2.692,2.72,33.094,32.716,30.809,30.767,35.518,36.167,39.129,38.335,6.467,5.44,7.986,8.15,17.35,17.802,8,0
3205,4,1367922,1372921,6.12,6.106,2.72,2.72,32.716,32.333,30.767,30.725,36.167,36.923,38.335,36.806,5.44,5.522,8.15,8.438,17.802,15.502,8,0
3206,4,1372921,1377922,6.106,6.096,2.72,2.704,32.333,31.86,30.725,30.676,36.923,36.729,36.806,36.728,5.522,5.727,8.438,8.109,15.502,18.417,8,0
3207,4,1377922,1382922,6.096,6.096,2.704,2.546,31.86,31.458,30.676,30.641,36.729,37.543,36.728,37.425,5.727,5.44,8.109,7.534,18.417,17.309,8,0
3208,4,1382922,1387923,6.096,6.096,2.546,2.551,31.458,31.016,30.641,30.613,37.543,39.509,37.425,36.718,5.44,5.563,7.534,9.506,17.309,15.461,8,0
3209,4,1387923,1392922,6.096,6.916,2.551,2.147,31.016,30.602,30.613,30.574,39.509,34.501,36.718,38.403,5.563,6.22,9.506,7.822,15.461,16.159,8,0
3210,4,1392922,1397923,6.916,6.926,2.147,2.184,30.602,30.173,30.574,30.557,34.501,36.1,38.403,37.048,6.22,6.015,7.822,8.438,16.159,15.461,8,1
3211,4,1397923,1402923,6.926,6.926,2.184,2.192,30.173,29.806,30.557,30.522,36.1,35.393,37.048,36.467,6.015,6.877,8.438,8.069,15.461,16.528,8,0
3212,4,1402923,1407923,6.926,6.926,2.192,2.2,29.806,29.455,30.522,30.48,35.393,35.441,36.467,37.019,6.877,7.781,8.069,7.288,16.528,14.968,8,0
3213,4,1407923,1412923,6.926,6.926,2.2,2.2,29.455,29.132,30.48,30.445,35.441,34.908,37.019,37.164,7.781,6.179,7.288,8.069,14.968,15.214,8,0
3214,4,1412923,1417924,6.926,6.926,2.2,2.2,29.132,28.714,30.445,30.417,34.908,37.698,37.164,37.861,6.179,6.672,8.069,7.699,15.214,15.871,8,0
3215,4,1417924,1422924,6.926,6.926,2.2,2.203,28.714,28.308,30.417,30.378,37.698,38.715,37.861,36.709,6.672,6.837,7.699,9.547,15.871,17.062,8,0
3216,4,1422924,1427924,6.926,6.926,2.203,2.218,28.308,27.929,30.378,30.336,38.715,38.415,36.709,38.267,6.837,6.302,9.547,7.37,17.062,16.077,8,0
3217,4,1427924,1432924,6.926,6.929,2.218,2.218,27.929,27.5,30.336,30.308,38.415,34.937,38.267,36.844,6.302,5.974,7.37,8.684,16.077,15.748,8,0
3218,4,1432924,1437925,6.929,6.93,2.218,2.218,27.5,27.113,30.308,30.276,34.937,35.412,36.844,38.161,5.974,6.138,8.684,7.822,15.748,13.695,8,1
3219,4,1437925,1442924,6.93,6.93,2.218,2.218,27.113,26.687,30.276,30.259,35.412,35.393,38.161,36.835,6.138,6.467,7.822,9.136,13.695,20.43,8,0
3220,4,1442924,1447925,6.93,7.106,2.218,2.651,26.687,26.341,30.259,30.217,35.393,35.77,36.835,38.025,6.467,7.329,9.136,9.752,20.43,14.886,8,0
3221,4,1447925,1452925,7.106,7.1,2.651,2.581,26.341,25.856,30.217,30.189,35.77,34.84,38.025,36.922,7.329,6.385,9.752,9.013,14.886,15.214,8,0
3222,4,1452925,1457926,7.1,7.1,2.581,2.581,25.856,25.493,30.189,30.15,34.84,35.054,36.922,37.899,6.385,6.302,9.013,8.52,15.214,15.42,8,0
3223,4,1457926,1462925,7.1,7.1,2.581,2.581,25.493,25.114,30.15,30.105,35.054,35.412,37.899,36.496,6.302,6.302,8.52,9.629,15.42,15.502,8,0
3224,4,1462925,1467926,7.1,7.1,2.581,2.583,25.114,24.716,30.105,30.077,35.412,35.315,36.496,38.035,6.302,5.892,9.629,9.342,15.502,14.598,8,0
3225,4,1467926,1472926,7.1,7.1,2.583,2.583,24.716,24.338,30.077,30.07,35.315,35.296,38.035,37.038,5.892,6.919,9.342,9.424,14.598,16.939,8,1
3226,4,1472926,1477926,7.1,7.148,2.583,2.147,24.338,23.991,30.07,30.045,35.296,36.313,37.038,37.803,6.919,6.138,9.424,8.069,16.939,17.35,8,0
3227,4,1477926,1482926,7.148,7.163,2.147,2.265,23.991,23.604,30.045,30.01,36.313,35.431,37.803,36.902,6.138,6.302,8.069,11.6,17.35,19.485,8,0
3228,4,1482926,1487927,7.163,7.176,2.265,2.339,23.604,23.234,30.01,29.975,35.431,37.407,36.902,37.88,6.302,6.22,11.6,8.931,19.485,14.639,8,0
3229,4,1487927,1492927,7.176,7.176,2.339,2.342,23.234,22.922,29.975,29.971,37.407,36.138,37.88,37.319,6.22,6.467,8.931,10.122,14.639,15.132,8,0
3230,4,1492927,1497927,7.176,7.182,2.342,2.36,22.922,22.615,29.971,29.936,36.138,35.945,37.319,37.667,6.467,6.302,10.122,9.095,15.132,14.393,8,0
